wind_speed,temp,prs,hum,pow_out
3.924,-7.399,889.767,63.264,4.27619
3.547,-7.662,889.742,66.912,4.994573
3.713,-7.522,890.208,65.461,6.123664
4.629,-7.583,889.767,67.488,5.822383
4.199,-7.522,890.108,67.744,6.933709
4.587,-8.07,889.592,69.504,7.911449
3.787,-7.876,889.858,69.707,7.345127
3.808,-8.127,889.7,71.008,7.801312
3.305,-8.291,889.95,70.549,10.564705
4.443,-8.09,890.167,67.552,12.857704
3.245,-8.624,889.975,68.693,9.759633
2.829,-8.758,889.825,69.76,7.040294
2.885,-9.178,889.95,72.939,5.267431
2.791,-9.828,890.233,72.843,4.859565
2.452,-10.299,890.0,74.741,4.124839
2.173,-10.76,890.008,77.067,3.326162
2.17,-11.243,889.667,78.453,1.83113
2.119,-11.711,889.7,73.909,0.530083
2.432,-12.636,889.975,78.507,0.099479
2.856,-13.12,889.442,81.035,0.284227
1.73,-13.222,889.796,83.008,0.213881
1.595,-13.303,890.15,83.179,0.515161
1.881,-13.316,890.233,81.931,0.888919
1.619,-13.691,889.983,81.813,1.114169
2.191,-13.578,890.221,83.115,1.394842
3.667,-14.166,889.621,84.608,3.362401
2.937,-14.216,890.212,85.184,5.339198
2.644,-14.116,890.025,85.504,5.455731
2.286,-14.641,889.542,84.437,3.077464
2.845,-14.099,890.158,84.821,1.585274
1.787,-14.133,889.762,84.181,1.206542
2.242,-14.033,889.562,84.416,0.530083
1.65,-14.049,890.208,84.416,0.133586
1.636,-14.516,889.862,85.12,0.214591
2.801,-14.254,889.954,85.696,0.132876
2.29,-14.833,889.888,85.035,0.071057
2.112,-15.291,889.679,84.693,0.154193
1.865,-15.691,889.646,83.627,0.184037
2.613,-15.808,889.954,84.032,1.374236
2.251,-15.591,889.75,84.437,2.29442
1.733,-16.168,889.867,82.923,2.111094
2.127,-17.414,890.0,79.029,1.156802
2.064,-16.255,888.975,84.8,1.309574
2.197,-16.467,889.908,84.309,1.207963
2.48,-16.681,889.579,84.139,1.773574
2.656,-16.931,889.875,84.651,3.054016
2.049,-16.648,890.271,85.077,2.23189
1.796,-17.148,890.121,83.968,1.890107
3.452,-16.382,889.854,86.357,1.395553
2.566,-16.446,889.433,86.144,0.747516
2.156,-15.774,889.767,85.781,0.061819
1.73,-15.641,889.808,84.843,0.110848
2.01,-15.741,890.375,84.907,0.107296
3.044,-15.391,889.683,85.632,0.461158
2.402,-15.391,890.121,85.44,0.969923
1.845,-16.002,889.8,83.968,0.16343
1.424,-17.098,890.558,82.389,0.349599
1.69,-17.031,890.108,84.096,0.345335
2.462,-16.864,890.0,84.416,0.202511
0.437,-17.131,889.375,84.352,0.109427
2.258,-16.593,889.288,84.885,0.092374
2.689,-15.9,890.133,85.493,0.429182
3.132,-17.081,889.908,82.645,1.005452
2.133,-18.185,889.75,81.92,0.304123
2.171,-17.481,889.512,85.013,0.155614
2.005,-17.198,889.925,85.163,0.110848
1.182,-17.731,889.738,81.717,0.272858
2.392,-18.202,889.804,82.165,0.245856
1.68,-18.731,889.571,80.939,0.166983
2.863,-17.448,889.825,84.373,0.592613
3.451,-16.643,889.925,83.243,2.749893
2.656,-16.543,889.9,83.584,1.866659
3.337,-16.914,889.721,82.923,1.714597
3.057,-16.731,889.946,83.435,2.197783
3.403,-16.548,889.783,84.203,1.939847
2.525,-16.522,889.942,83.051,0.247277
1.132,-16.531,889.846,82.176,0.359547
1.313,-15.391,889.571,81.557,0.355283
1.552,-14.828,890.017,79.413,0.218144
3.721,-13.776,889.9,77.696,1.518481
2.57,-13.849,889.683,76.565,2.923271
4.54,-13.635,889.85,73.493,6.396521
4.742,-13.409,889.958,72.875,9.00359
3.488,-13.036,890.133,72.608,8.668203
4.071,-12.203,890.033,71.552,8.403872
5.71,-12.036,890.267,70.251,11.717955
5.512,-11.411,889.925,70.048,21.938034
4.938,-11.732,889.75,70.283,15.445587
4.183,-11.661,890.133,69.685,7.786389
3.104,-11.378,889.992,67.669,7.199461
3.38,-11.003,890.025,66.293,10.283321
3.539,-10.149,890.117,65.269,15.063302
5.122,-9.933,890.283,65.131,13.134114
4.308,-10.778,889.408,68.384,9.281422
3.573,-11.136,889.95,69.92,5.302248
3.87,-10.984,889.558,71.659,6.623192
4.347,-10.562,889.875,69.888,10.050255
4.394,-10.433,889.4,68.384,19.471659
6.304,-9.766,889.883,64.725,21.577778
4.811,-9.724,889.675,64.512,19.765121
6.212,-9.649,890.25,62.72,28.599598
6.723,-9.42,890.092,62.496,35.094177
7.662,-9.241,889.875,60.864,33.754047
6.729,-9.191,889.775,61.451,32.383366
5.017,-9.758,889.758,68.117,19.934237
3.162,-10.266,889.908,70.272,8.23902
4.494,-10.612,890.5,70.336,6.896049
3.455,-10.758,889.858,71.925,6.165587
2.549,-11.849,889.958,74.72,5.866438
2.391,-12.786,890.108,77.003,3.903142
1.223,-13.243,889.917,79.381,3.031277
2.946,-13.706,890.175,80.928,3.088123
2.744,-14.183,889.888,82.944,1.713887
2.732,-14.745,889.75,83.648,0.449789
2.304,-15.741,890.633,81.963,0.596876
1.337,-15.741,889.642,83.925,0.336809
1.522,-15.724,889.688,85.312,0.333966
2.478,-15.691,890.204,86.187,0.234487
1.599,-15.474,889.629,86.059,0.801519
2.2,-15.934,889.721,86.357,0.692802
2.099,-15.158,889.892,87.68,0.196827
2.492,-15.291,890.05,87.637,0.562058
2.64,-15.308,890.071,86.165,3.035541
2.294,-15.558,890.058,84.715,4.374248
2.762,-15.124,889.871,83.904,5.079841
3.042,-15.27,889.725,81.557,5.920441
3.286,-14.516,890.267,80.949,6.793728
3.388,-14.187,890.142,78.069,5.531762
4.052,-14.266,889.875,77.429,5.753458
4.352,-14.37,890.317,77.408,5.184294
4.246,-14.149,889.558,75.307,5.71864
3.42,-14.787,889.825,75.339,3.581967
3.1,-15.108,889.65,75.808,1.827577
3.32,-14.824,889.758,78.027,0.867602
2.308,-15.058,890.292,76.437,0.17551
1.742,-14.62,889.958,77.941,0.320465
0.853,-14.974,890.0,76.235,0.36381
1.26,-14.454,890.683,78.389,0.335387
0.43,-14.854,889.683,76.341,0.326861
0.255,-15.185,889.633,76.491,0.331124
1.294,-15.608,889.708,76.832,0.335387
0.212,-15.558,890.017,77.856,0.326861
0.862,-15.424,889.767,77.653,0.333966
0.8,-15.774,889.992,77.856,0.33823
0.326,-16.019,890.167,77.579,0.343914
0.07,-16.898,889.925,76.875,0.348178
0.0,-17.831,889.892,76.203,0.341072
0.0,-17.748,889.567,78.645,0.341072
0.0,-17.889,889.517,77.061,0.333966
0.034,-18.468,889.625,77.088,0.335387
0.954,-19.289,889.967,75.531,0.331124
1.613,-18.873,889.667,78.683,0.335387
1.66,-18.739,890.017,79.381,0.33823
1.225,-19.389,889.875,76.16,0.332545
0.141,-19.339,889.975,78.496,0.348178
1.754,-19.71,889.725,76.491,0.366652
1.958,-19.473,889.475,77.419,0.321176
2.737,-19.623,889.842,76.171,0.227381
2.666,-19.656,889.492,77.301,0.427761
3.255,-19.306,890.1,78.112,1.114169
3.18,-19.885,889.917,77.557,1.826156
2.818,-19.539,890.0,79.067,0.316913
2.642,-19.356,890.117,77.648,0.341783
3.085,-19.877,889.85,76.443,0.542162
3.569,-19.656,890.175,76.843,1.064429
3.976,-19.589,890.008,75.445,2.172202
3.462,-19.656,889.958,76.448,2.287314
3.133,-19.656,889.508,76.747,1.841789
3.498,-19.473,890.117,75.669,1.672674
3.255,-19.539,890.0,76.011,0.913789
3.048,-19.698,890.125,75.339,0.142113
3.346,-20.431,889.925,74.805,0.108717
3.045,-20.198,889.9,75.403,0.051871
1.892,-19.589,889.908,73.547,0.346046
1.586,-18.706,889.717,72.021,0.33823
1.385,-17.731,889.292,71.339,0.342493
1.673,-16.743,889.683,72.011,0.333966
1.921,-14.924,889.983,71.008,0.333966
2.071,-13.259,889.858,69.291,0.336809
2.392,-11.016,889.8,66.923,0.309097
1.32,-10.154,889.683,62.24,0.316913
1.86,-10.422,889.975,59.163,0.328282
0.078,-10.554,890.0,57.899,0.328282
0.044,-9.233,889.6,54.208,0.293464
0.03,-6.969,890.208,47.595,0.326861
0.155,-7.399,890.0,42.891,0.332545
0.044,-5.984,889.6,39.872,0.331124
1.045,-7.572,889.8,40.184,0.32544
1.098,-8.434,889.9,43.936,0.331124
1.481,-7.94,889.883,44.672,0.33823
1.943,-7.88,890.15,43.819,0.339651
0.346,-7.406,889.983,44.875,0.353862
2.098,-8.708,889.925,50.149,0.329703
1.424,-8.758,889.8,51.893,0.339651
2.153,-8.774,889.95,52.933,0.339651
2.085,-8.608,889.825,54.165,0.332545
2.673,-8.674,889.883,55.392,0.355283
1.241,-8.674,890.033,56.037,0.341072
1.676,-8.891,890.017,56.491,0.335387
2.053,-8.991,889.717,56.752,0.309807
1.556,-9.291,889.733,57.835,0.302701
0.0,-8.841,889.833,57.243,0.306965
1.081,-8.371,890.017,55.797,0.312649
2.451,-8.688,889.942,56.715,0.353862
2.478,-8.621,889.567,60.341,0.213881
1.789,-8.841,889.817,60.997,0.660116
1.947,-9.558,889.833,63.76,0.358126
2.012,-10.333,889.675,67.237,0.324018
2.058,-11.018,889.85,68.395,0.348178
0.06,-11.716,889.742,71.029,0.346757
0.0,-12.162,889.208,73.76,0.312649
0.0,-12.553,889.675,75.957,0.319755
0.0,-12.553,890.158,78.283,0.316913
0.521,-12.445,889.825,78.293,0.328282
1.457,-12.157,889.825,77.269,0.329703
1.761,-11.89,890.167,75.797,0.332545
2.172,-11.745,889.858,75.776,0.33823
1.784,-12.953,889.675,73.205,0.348178
1.007,-12.57,890.075,71.723,0.360968
0.943,-13.484,889.933,70.843,0.341072
0.0,-14.416,889.883,71.541,0.342493
0.0,-14.412,889.542,66.325,0.333966
1.239,-15.358,889.9,67.947,0.335387
2.566,-13.999,889.683,76.181,0.332545
2.738,-13.428,889.817,72.427,0.341072
3.38,-12.278,889.558,74.197,0.307675
3.315,-13.653,889.6,65.451,0.22596
2.69,-13.597,890.183,65.92,0.046897
2.952,-15.435,889.467,64.917,0.156325
2.861,-15.691,889.45,70.784,0.897446
3.006,-14.924,890.05,67.264,1.009715
3.846,-14.337,889.958,65.077,0.483896
4.528,-13.949,889.867,62.891,1.671963
4.908,-14.271,889.05,63.317,2.833029
4.118,-14.908,890.142,65.301,1.913556
5.129,-15.324,890.067,67.968,3.595467
4.222,-14.641,889.783,65.867,4.176711
3.834,-14.495,889.392,65.131,5.447914
4.137,-14.474,890.1,64.885,5.00381
3.216,-14.191,889.65,63.925,4.507124
2.508,-14.049,889.625,62.517,1.676937
3.902,-14.578,890.075,64.085,1.191621
3.691,-14.754,890.025,64.619,1.0885880000000001
3.439,-15.658,889.9,66.144,1.041691
5.066,-15.374,889.708,66.667,1.368551
4.4,-15.108,889.8,66.549,0.756753
3.937,-14.266,889.525,63.605,0.174799
4.533,-14.266,889.275,61.792,0.944343
3.542,-14.37,889.808,62.72,0.79015
3.068,-15.208,889.55,61.6,0.152061
2.447,-15.891,889.783,63.883,0.18759
3.509,-16.546,889.967,63.829,0.110848
2.679,-15.374,889.8,64.224,0.11227
4.347,-17.298,889.917,64.8,0.156325
1.704,-14.449,889.708,62.933,0.296306
0.906,-15.324,889.842,59.968,0.328282
0.05,-14.899,889.983,62.016,0.318334
0.938,-14.72,889.808,71.445,0.319755
0.809,-12.97,890.375,67.787,0.319755
0.853,-13.053,889.858,68.491,0.318334
1.198,-13.02,889.775,68.821,0.311228
1.096,-12.62,890.275,67.136,0.309807
0.0,-12.67,889.792,66.549,0.31407
0.0,-12.986,889.933,64.779,0.304123
0.212,-12.52,889.858,64.192,0.316913
0.705,-12.22,890.092,63.371,0.329703
0.289,-11.911,889.9,63.456,0.328282
0.0,-11.89,889.867,59.573,0.328282
1.128,-11.495,890.008,55.077,0.322597
2.218,-10.722,889.983,49.733,0.333966
1.95,-11.97,889.592,53.381,0.333966
2.091,-12.101,889.892,52.021,0.333966
1.603,-12.77,889.875,54.229,0.329703
1.511,-11.661,889.817,54.683,0.352441
0.0,-11.07,889.917,54.357,0.341072
0.488,-10.416,890.05,52.373,0.336809
0.611,-10.333,889.942,52.304,0.348178
1.418,-9.487,890.075,49.931,0.26291
1.491,-8.674,890.325,45.76,0.48887
2.434,-8.808,889.867,45.973,0.618193
2.983,-8.824,889.975,45.888,1.946242
3.527,-8.093,889.633,44.213,3.223841
2.956,-9.024,889.792,49.12,4.770034
4.132,-8.741,890.075,50.165,5.985103
4.981,-8.841,890.3,50.795,6.955737
4.564,-8.641,889.817,52.811,7.477293
4.22,-8.25,890.05,52.896,7.404815
4.229,-8.311,889.792,54.315,7.186671
4.433,-8.38,889.825,55.509,6.865495
3.786,-8.13,889.833,53.931,5.811725
3.99,-8.331,889.508,53.803,5.264588
4.489,-8.25,889.675,53.675,5.612056
3.848,-8.01,889.925,55.456,4.741611
3.899,-8.25,890.033,56.405,3.655155
3.602,-8.23,889.808,57.877,3.054726
2.807,-8.638,889.842,59.68,3.100913
2.692,-8.808,890.125,60.832,3.257948
3.801,-9.108,889.833,62.357,4.05023
4.042,-9.091,890.042,64.64,6.115137
3.589,-9.008,889.767,64.725,4.270506
4.106,-9.174,889.817,65.696,5.367621
3.995,-9.758,889.75,67.552,5.140239
3.418,-9.724,889.167,69.077,3.428484
2.543,-10.333,889.817,70.379,0.90242
2.116,-11.124,889.742,72.896,0.235198
1.27,-11.901,889.75,74.325,0.331835
0.027,-12.47,890.092,77.195,0.309807
0.0,-12.986,890.0,78.923,0.302701
1.179,-12.803,889.925,80.256,0.328282
0.138,-13.136,889.908,79.925,0.321176
0.0,-13.466,889.442,80.96,0.332545
0.0,-13.651,889.808,81.355,0.331124
0.0,-13.522,890.312,82.24,0.326861
0.0,-13.578,890.004,83.147,0.322597
0.047,-13.578,890.142,83.627,0.32544
0.144,-13.395,889.942,83.115,0.331124
0.0,-13.778,889.642,81.909,0.322597
0.302,-13.207,890.096,83.541,0.311228
0.872,-13.833,889.775,79.477,0.304123
1.815,-14.066,889.667,79.755,0.332545
2.288,-13.689,889.925,78.677,0.343914
2.469,-13.301,890.067,77.584,0.346757
2.143,-13.522,890.142,78.411,0.331124
2.006,-13.336,890.392,78.144,0.362389
2.368,-13.07,890.075,77.483,0.359547
2.6,-12.803,889.517,79.083,0.358126
1.041,-13.222,889.767,77.568,0.355283
0.32,-13.17,889.858,79.6,0.32544
0.0,-13.19,889.925,80.224,0.324018
0.0,-13.036,889.717,79.499,0.328282
0.0,-13.07,890.15,79.84,0.328282
0.0,-13.086,889.792,80.608,0.331124
0.0,-12.803,889.475,80.491,0.335387
0.0,-13.428,889.325,76.757,0.341072
0.0,-13.867,888.1,76.512,0.345335
0.0,-13.172,890.133,76.864,0.31407
0.0,-13.279,888.775,74.779,0.316913
0.155,-13.879,888.85,73.707,0.321176
0.235,-14.559,886.933,73.515,0.32544
0.0,-14.896,881.183,75.008,0.316913
1.175,-14.457,883.075,74.155,0.319755
2.021,-14.766,889.533,74.016,0.345335
3.169,-14.808,889.608,74.059,0.682144
3.5,-13.541,890.133,72.693,1.388447
4.279,-13.766,889.65,71.76,2.965905
3.895,-13.522,889.825,71.813,2.943167
3.758,-12.986,889.883,72.277,2.994328
3.132,-12.436,889.317,70.261,0.783755
2.568,-12.29,889.808,69.568,0.553531
2.599,-12.182,889.333,68.688,0.291332
2.772,-11.578,889.75,66.944,0.102322
1.905,-11.64,889.483,68.501,0.129323
2.14,-11.228,889.942,67.696,0.358126
2.608,-11.378,889.808,68.389,0.219565
3.173,-11.311,889.908,68.875,0.1009
2.896,-11.059,889.683,68.523,0.518714
2.6,-10.853,890.133,67.712,0.613219
3.408,-10.703,889.85,68.64,2.865715
4.667,-10.834,890.008,70.069,7.217226
4.69,-10.999,889.917,73.643,7.796337
4.012,-11.228,889.983,75.637,3.947908
2.713,-10.685,889.917,77.717,1.249887
2.997,-10.797,889.717,76.661,0.140692
3.204,-10.741,890.125,75.861,0.337519
2.956,-11.126,889.975,76.928,0.334677
2.869,-11.361,889.7,74.123,1.048086
2.986,-9.974,890.075,75.861,1.206542
2.902,-8.067,889.892,68.907,0.27641
2.328,-8.287,890.358,63.264,0.359547
2.334,-7.264,890.1,65.141,0.120086
2.027,-5.585,889.725,61.941,0.194695
2.704,-4.398,889.717,59.157,0.078162
3.112,-5.119,889.958,59.771,0.085268
3.345,-5.202,889.858,59.408,0.231645
3.512,-4.952,889.667,59.317,0.080294
3.457,-4.59,889.683,61.824,0.132165
2.61,-4.209,889.85,60.843,0.133586
3.045,-3.919,889.483,60.928,0.103032
2.404,-3.84,890.175,58.944,0.261488
2.159,-3.991,890.2,57.221,0.247988
2.41,-3.572,889.65,56.544,0.182616
2.747,-3.723,889.683,55.861,0.549979
3.002,-3.488,889.633,54.811,0.160588
2.971,-3.204,890.042,58.011,0.171957
2.579,-3.521,890.2,57.611,0.323308
1.22,-3.21,890.283,56.267,0.32544
0.35,-3.004,889.592,54.816,0.274279
1.407,-2.784,889.642,54.352,0.287069
1.912,-2.882,890.008,55.371,0.306965
1.532,-2.805,889.967,56.779,0.291332
1.591,-2.495,889.875,56.101,0.28849
1.749,-2.114,890.083,56.299,0.292753
1.991,-2.104,889.858,55.952,0.289911
0.502,-2.144,889.583,56.229,0.285648
0.034,-1.733,889.992,55.867,0.28849
0.729,-2.021,889.75,55.909,0.281384
0.766,-2.091,889.633,57.077,0.291332
1.647,-2.853,890.025,59.797,0.299859
1.693,-3.388,889.883,62.645,0.284227
0.776,-4.401,889.85,65.696,0.295596
1.553,-4.779,889.525,68.715,0.297017
1.559,-5.069,890.317,70.4,0.305544
0.272,-5.569,889.883,73.003,0.315492
1.468,-5.569,889.792,71.264,0.30128
1.276,-5.185,889.942,69.611,0.30128
0.054,-4.952,889.892,69.525,0.30128
1.74,-5.352,889.783,69.781,0.321176
2.72,-6.614,889.933,65.163,0.270726
3.682,-8.658,889.992,69.941,0.28849
4.618,-9.645,889.683,74.016,0.705592
4.097,-7.36,889.642,71.755,0.466842
4.744,-8.758,889.858,75.061,0.248698
4.629,-8.197,889.558,75.467,0.306965
2.717,-7.15,889.8,73.355,0.25154
0.0,-7.134,889.625,70.763,0.321176
0.044,-8.627,889.85,73.877,0.315492
0.88,-7.873,889.975,74.421,0.302701
0.06,-8.648,889.7,74.453,0.30128
0.376,-7.559,890.183,75.851,0.305544
2.448,-7.642,889.308,72.917,0.287069
2.581,-8.488,889.6,74.453,0.171247
3.253,-7.863,889.858,75.371,0.164141
3.579,-6.562,889.933,71.061,0.139271
2.251,-6.595,889.558,72.043,0.152772
2.102,-7.699,889.667,74.101,0.274279
1.577,-8.25,890.317,77.131,0.277832
1.968,-8.291,889.758,80.64,0.254383
1.925,-7.639,889.912,82.347,0.147798
2.272,-7.466,890.25,79.787,0.22525
2.93,-7.606,889.475,79.104,0.324018
2.999,-7.796,889.583,80.235,0.335387
0.537,-8.17,889.867,81.227,0.333966
0.0,-8.504,889.521,81.387,0.319755
1.826,-8.481,889.996,83.605,0.316913
0.608,-8.624,889.65,83.499,0.321176
0.0,-8.574,889.896,81.013,0.33823
1.252,-9.141,890.0,77.483,0.331124
2.026,-8.908,889.717,73.397,0.333966
0.148,-10.11,889.583,65.056,0.324018
0.185,-13.003,889.792,71.819,0.319755
1.676,-10.145,889.65,74.507,0.322597
1.71,-9.383,890.058,74.581,0.322597
1.377,-9.191,889.792,69.077,0.319755
0.131,-8.337,889.975,66.379,0.322597
0.087,-11.728,890.083,64.384,0.316913
0.0,-10.724,889.8,71.467,0.315492
0.941,-8.941,890.133,66.549,0.324018
2.788,-10.091,890.008,66.517,0.342493
2.724,-10.67,889.958,63.995,0.341072
4.096,-14.087,889.783,68.661,0.208907
3.181,-12.836,889.525,73.504,0.139271
2.956,-11.528,890.025,73.861,0.684986
2.568,-10.058,890.183,69.317,0.113691
2.027,-10.254,889.908,66.736,0.185458
2.331,-9.945,889.183,67.963,0.142824
2.794,-11.553,890.067,65.456,0.149929
2.971,-12.532,889.8,69.024,0.081004
2.771,-11.428,889.725,75.392,0.176931
3.259,-10.749,889.966,74.041,0.22596
1.644,-10.539,889.608,73.632,0.331835
1.569,-11.209,889.983,62.645,0.342493
0.313,-10.666,889.933,62.965,0.332545
1.57,-9.337,889.933,67.339,0.33823
1.998,-7.091,890.342,59.36,0.35102
2.257,-7.243,889.65,58.731,0.326861
0.282,-5.763,890.3,58.688,0.335387
0.796,-4.474,890.008,54.432,0.345335
0.03,-5.763,889.992,54.976,0.333966
0.164,-6.562,889.892,55.829,0.333966
0.0,-5.687,890.3,56.213,0.331124
0.168,-4.749,889.758,55.435,0.326861
0.067,-4.238,889.617,49.931,0.318334
0.481,-3.171,890.033,45.984,0.318334
0.332,-3.739,889.7,44.501,0.321176
0.342,-2.99,889.792,43.2,0.315492
0.299,-3.013,889.683,42.123,0.302701
1.118,-2.333,889.817,42.379,0.311228
1.062,-1.962,889.725,41.717,0.318334
1.589,-2.098,889.85,42.549,0.318334
1.166,-1.463,889.717,43.136,0.311228
1.478,-2.051,890.067,43.179,0.306965
2.256,-2.071,889.967,43.115,0.311228
2.307,-2.395,890.208,43.189,0.326861
2.11,-1.93,889.892,43.872,0.311228
2.683,-1.826,889.808,44.629,0.174089
2.345,-2.012,889.842,45.568,0.104453
0.938,-1.68,889.783,45.621,0.35102
2.153,-1.813,889.592,46.741,0.299859
1.804,-1.978,890.408,47.712,0.304123
1.565,-2.17,889.933,48.288,0.297017
1.641,-1.762,889.642,48.416,0.297017
0.0,-2.378,889.933,49.28,0.292753
0.0,-2.058,890.1,48.544,0.294175
0.0,-2.048,889.7,48.971,0.292753
0.0,-2.394,889.925,50.912,0.297017
0.0,-3.026,889.658,53.568,0.295596
0.0,-3.321,889.767,57.12,0.297017
0.0,-3.79,889.875,58.112,0.297017
0.0,-3.823,889.983,58.464,0.298438
0.027,-4.527,890.05,59.221,0.298438
0.0,-5.019,889.908,61.739,0.297017
0.0,-4.421,889.608,61.845,0.305544
0.48,-6.243,890.067,59.072,0.305544
0.175,-6.764,889.925,64.661,0.312649
0.0,-7.522,889.917,65.749,0.305544
1.252,-8.207,889.85,65.264,0.316913
2.668,-8.331,889.825,69.424,0.321176
3.495,-8.624,890.167,69.995,0.171957
4.07,-9.724,889.758,70.699,0.157035
3.543,-9.828,889.725,71.472,1.333023
2.484,-9.974,889.692,71.104,0.574848
2.114,-9.241,889.867,72.181,0.306965
2.878,-8.991,889.633,70.544,0.111559
3.22,-8.908,889.567,66.779,0.491712
3.466,-10.078,889.992,70.688,0.683565
3.871,-9.787,888.983,71.109,2.275234
3.807,-10.183,890.05,70.843,4.043124
3.678,-10.483,889.817,72.517,4.203712
3.932,-10.76,889.692,74.384,3.910959
3.734,-11.159,889.75,73.472,2.923271
3.475,-11.711,889.533,72.256,2.305078
3.138,-11.732,889.992,74.955,3.062542
3.284,-11.766,889.908,74.123,3.757476
5.102,-12.503,890.05,73.28,6.288515
5.225,-12.386,889.483,74.027,10.675553
4.652,-11.87,889.967,73.088,9.633863
3.787,-10.947,890.017,71.445,8.154463
4.71,-11.461,889.817,72.416,7.625801
5.046,-10.891,889.708,72.821,9.250868
5.646,-9.912,889.625,68.0,11.121789
7.325,-9.433,889.975,65.077,18.768908
6.649,-8.808,889.683,62.336,27.540854
7.165,-7.502,889.933,62.848,41.048016
6.693,-7.23,890.083,61.109,33.081852
8.086,-6.928,890.158,60.032,30.400173
6.599,-5.786,889.7,57.099,32.995163
5.507,-5.535,889.825,55.285,25.876705
6.472,-5.763,889.908,55.264,21.85703
6.15,-5.978,889.725,56.416,23.559547
5.491,-6.545,890.033,58.368,22.160442
5.114,-6.578,889.925,58.592,18.086054
5.072,-6.047,890.475,58.747,14.693097
5.726,-5.452,890.075,58.832,16.90367
8.135,-4.812,890.042,59.088,35.195076
8.914,-4.729,889.758,59.344,52.451187
9.858,-4.969,890.125,62.005,52.390793
8.332,-5.319,889.65,63.755,47.742973
7.674,-5.598,889.825,64.021,45.574326
8.249,-5.918,889.85,64.821,44.61506
8.155,-6.017,890.167,65.387,44.745094
8.583,-6.339,889.8,67.2,43.973415
6.76,-6.084,890.258,65.237,42.486202
6.432,-6.495,890.017,67.893,32.686775
6.685,-6.515,889.725,69.397,31.517183
7.176,-6.372,889.842,70.251,30.963652
8.727,-5.868,889.975,70.421,42.58497
8.88,-5.369,889.833,69.312,60.724316
8.821,-5.035,890.175,67.605,50.26335
8.114,-4.424,890.025,65.557,46.73468
7.649,-4.468,889.983,65.12,46.606068
8.914,-4.345,890.017,65.973,43.78796
8.015,-3.404,890.3,63.029,51.09969
4.371,-3.05,889.517,61.344,33.977165
6.612,-2.456,889.75,58.453,24.65311
6.595,-2.214,890.033,56.859,25.171824
7.288,-2.578,890.142,58.091,34.09725
6.888,-2.879,889.975,58.501,35.1766
10.222,-2.512,890.292,57.611,62.790646
10.716,-2.679,889.667,57.211,67.81293
11.952,-2.639,889.95,56.4,68.22577
11.344,-2.243,889.733,54.187,69.447945
11.203,-2.932,889.842,55.243,66.73358
10.315,-2.902,889.75,53.573,66.091934
9.681,-2.74,890.133,51.536,69.68385
10.425,-3.029,889.642,51.344,70.27362
10.423,-3.287,889.542,51.568,69.52539
9.181,-3.689,889.942,52.992,69.322174
9.374,-3.605,889.525,53.003,62.71248
10.178,-3.504,889.525,51.429,58.883236
9.465,-2.938,889.917,50.405,56.261955
